threshold,adx4_min,adx1d_min,sl_atr_mul,tp1_atr_mul,tp2_atr_mul,trail_mul,partial_pct,risk_perc,net90,pf90,wr90,mdd90,score90,trades90,net180,pf180,wr180,mdd180,score180,trades180,status
0.51,6.0,0.0,1.2,1.6,6.0,1.1,0.4,0.005,144.1148460384426,1.911323112780746,36.666666666666664,125.48930172190921,1.1393441506640911,30,279.01448066175266,1.2415240960102167,31.547619047619047,279.2616852526826,0.9955498569495668,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.2,1.6,6.0,1.1,0.5,0.004,115.28765277067578,1.9113395351057183,36.666666666666664,99.59053105679959,1.1461084016504226,30,225.70195940582119,1.2449058294783433,31.547619047619047,222.9574971542388,1.0077892558800163,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.2,1.6,6.0,1.1,0.5,0.005,144.07781494354975,1.9110193912381714,36.666666666666664,124.53424188399367,1.1477172505386397,30,281.5385470869802,1.243584373319383,31.547619047619047,279.44302819725453,1.0039063866082458,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.2,1.6,6.0,1.2,0.4,0.004,155.08205233825277,2.4769797056803546,40.74074074074074,85.7041707231183,1.7886342841971568,27,148.22127592223677,1.1504053227472053,29.29936305732484,273.525568421599,0.5399179274063387,157,DEGRADE_180
0.51,6.0,0.0,1.2,1.6,6.0,1.2,0.4,0.005,193.977579786306,2.476704438407559,40.74074074074074,107.25787700609908,1.7918103065643676,27,184.1260890125829,1.149091765309456,29.29936305732484,343.2357173727014,0.534883743087098,157,DEGRADE_180
0.51,6.0,0.0,1.2,1.6,6.0,1.2,0.5,0.004,157.58477111132416,2.5003453990209095,40.74074074074074,82.22464863345158,1.8934867698316005,27,150.73248376459009,1.1528809769723323,29.29936305732484,269.02264193184965,0.5582216464744949,157,DEGRADE_180
0.51,6.0,0.0,1.2,1.6,6.0,1.2,0.5,0.005,197.11715928048045,2.500018687275067,40.74074074074074,102.84240854306336,1.8982336989875974,27,187.30449785557363,1.15157535934989,29.29936305732484,337.5349764070379,0.5532796044990278,157,DEGRADE_180
0.51,6.0,0.0,1.2,1.7,5.0,1.0,0.4,0.004,148.0165525946125,2.2477744251088057,37.5,84.23894326800291,1.7364897653555862,32,281.2347335109514,1.3319246228175194,33.52601156069364,211.26885830102765,1.3248986957480133,173,DEGRADE_180
0.51,6.0,0.0,1.2,1.7,5.0,1.0,0.4,0.005,185.10521511236857,2.247836974645016,37.5,105.33770939167152,1.7407297577811676,32,351.546287850249,1.33072966952147,33.52601156069364,264.90822086522167,1.322058741570212,173,DEGRADE_180
0.51,6.0,0.0,1.2,1.7,5.0,1.0,0.5,0.004,147.98583870362268,2.2474437223053823,37.5,84.24543528397044,1.7359972203866494,32,288.8586446612345,1.3407571428835998,33.52601156069364,211.30729736708236,1.3605686108932646,173,DEGRADE_180
0.51,6.0,0.0,1.2,1.7,5.0,1.0,0.5,0.005,185.06804703526734,2.2474967955261036,37.5,105.34784408753694,1.740214375036454,32,361.1421343472975,1.339551097583847,33.52601156069364,264.9684882674883,1.3578380532963428,173,DEGRADE_180
0.51,6.0,0.0,1.2,1.7,5.0,1.1,0.4,0.004,120.6850638735335,1.9539688458137185,36.666666666666664,99.03814338655866,1.2063904805509316,30,235.4376281257571,1.2555864672968813,31.137724550898206,222.68349756411044,1.0525480452945697,167,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.2,1.7,5.0,1.1,0.4,0.005,150.8340302489852,1.9536937514132469,36.666666666666664,123.84565125932204,1.2081640708147825,30,293.7188027205368,1.254267947446043,31.137724550898206,279.01390377905227,1.0489436372855918,167,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.2,1.7,5.0,1.1,0.5,0.004,121.99645473048983,1.964251885180113,36.666666666666664,97.94235974646836,1.2330053077680347,30,240.36446564283682,1.2608313654686931,31.137724550898206,222.75972368089788,1.0742079123480632,167,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.2,1.7,5.0,1.1,0.5,0.005,152.47729227714262,1.9639801858038175,36.666666666666664,122.47967880575925,1.2348371307071369,30,299.93100623337193,1.2595167928205857,31.137724550898206,279.133244026325,1.070672662489092,167,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.2,1.7,5.0,1.2,0.4,0.004,161.81939903777075,2.540797428745712,40.74074074074074,85.56339532051425,1.8693744444589957,27,159.8509131399018,1.1622176263396278,28.846153846153843,268.1281704555586,0.5939583094156178,156,DEGRADE_180
0.51,6.0,0.0,1.2,1.7,5.0,1.2,0.4,0.005,202.42174390015623,2.5405535500992156,40.74074074074074,107.0138811285342,1.8740345387578352,27,198.6826751491656,1.1608928263206424,28.846153846153843,336.4452058075276,0.588784998956217,156,DEGRADE_180
0.51,6.0,0.0,1.2,1.7,5.0,1.2,0.5,0.004,166.00867186097224,2.58010252442939,40.74074074074074,82.24915972104463,1.9941182880072572,27,165.27845541870968,1.1676488520828394,28.846153846153843,262.4734892298511,0.6273058283845884,156,DEGRADE_180
0.51,6.0,0.0,1.2,1.7,5.0,1.2,0.5,0.005,207.6758359574876,2.57981134475923,40.74074074074074,102.88069197022196,1.9991764785030424,27,205.5142332076714,1.166329819664134,28.846153846153843,329.38552875025744,0.6220436893379255,156,DEGRADE_180
0.51,6.0,0.0,1.2,1.7,6.0,1.0,0.4,0.004,148.0165525946125,2.2477744251088057,37.5,84.23894326800291,1.7364897653555862,32,281.2347335109514,1.3319246228175194,33.52601156069364,211.26885830102765,1.3248986957480133,173,DEGRADE_180
0.51,6.0,0.0,1.2,1.7,6.0,1.0,0.4,0.005,185.10521511236857,2.247836974645016,37.5,105.33770939167152,1.7407297577811676,32,351.546287850249,1.33072966952147,33.52601156069364,264.90822086522167,1.322058741570212,173,DEGRADE_180
0.51,6.0,0.0,1.2,1.7,6.0,1.0,0.5,0.004,147.98583870362268,2.2474437223053823,37.5,84.24543528397044,1.7359972203866494,32,288.8586446612345,1.3407571428835998,33.52601156069364,211.30729736708236,1.3605686108932646,173,DEGRADE_180
0.51,6.0,0.0,1.2,1.7,6.0,1.0,0.5,0.005,185.06804703526734,2.2474967955261036,37.5,105.34784408753694,1.740214375036454,32,361.1421343472975,1.339551097583847,33.52601156069364,264.9684882674883,1.3578380532963428,173,DEGRADE_180
0.51,6.0,0.0,1.2,1.7,6.0,1.1,0.4,0.004,120.6850638735335,1.9539688458137185,36.666666666666664,99.03814338655866,1.2063904805509316,30,235.4376281257571,1.2555864672968813,31.137724550898206,222.68349756411044,1.0525480452945697,167,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.2,1.7,6.0,1.1,0.4,0.005,150.8340302489852,1.9536937514132469,36.666666666666664,123.84565125932204,1.2081640708147825,30,293.7188027205368,1.254267947446043,31.137724550898206,279.01390377905227,1.0489436372855918,167,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.2,1.7,6.0,1.1,0.5,0.004,121.99645473048983,1.964251885180113,36.666666666666664,97.94235974646836,1.2330053077680347,30,240.36446564283682,1.2608313654686931,31.137724550898206,222.75972368089788,1.0742079123480632,167,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.2,1.7,6.0,1.1,0.5,0.005,152.47729227714262,1.9639801858038175,36.666666666666664,122.47967880575925,1.2348371307071369,30,299.93100623337193,1.2595167928205857,31.137724550898206,279.133244026325,1.070672662489092,167,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.2,1.7,6.0,1.2,0.4,0.004,161.81939903777075,2.540797428745712,40.74074074074074,85.56339532051425,1.8693744444589957,27,159.8509131399018,1.1622176263396278,28.846153846153843,268.1281704555586,0.5939583094156178,156,DEGRADE_180
0.51,6.0,0.0,1.2,1.7,6.0,1.2,0.4,0.005,202.42174390015623,2.5405535500992156,40.74074074074074,107.0138811285342,1.8740345387578352,27,198.6826751491656,1.1608928263206424,28.846153846153843,336.4452058075276,0.588784998956217,156,DEGRADE_180
0.51,6.0,0.0,1.2,1.7,6.0,1.2,0.5,0.004,166.00867186097224,2.58010252442939,40.74074074074074,82.24915972104463,1.9941182880072572,27,165.27845541870968,1.1676488520828394,28.846153846153843,262.4734892298511,0.6273058283845884,156,DEGRADE_180
0.51,6.0,0.0,1.2,1.7,6.0,1.2,0.5,0.005,207.6758359574876,2.57981134475923,40.74074074074074,102.88069197022196,1.9991764785030424,27,205.5142332076714,1.166329819664134,28.846153846153843,329.38552875025744,0.6220436893379255,156,DEGRADE_180
0.51,6.0,0.0,1.3,1.6,5.0,1.0,0.4,0.004,131.6484019058122,2.202533248762637,37.5,77.74059296247106,1.6719254574137865,32,261.79722050563885,1.334678107921766,34.285714285714285,195.1828376602425,1.3344552644254744,175,DEGRADE_180
0.51,6.0,0.0,1.3,1.6,5.0,1.0,0.4,0.005,164.61999994597136,2.2025427662438095,37.5,97.20611489633848,1.6762703638132523,32,327.28285123803533,1.3334916225902005,34.285714285714285,244.79056344787932,1.3315517351317545,175,DEGRADE_180
0.51,6.0,0.0,1.3,1.6,5.0,1.0,0.5,0.004,130.37933316719943,2.19090454075892,37.5,77.74374550358698,1.6557420825411502,32,269.3675972378367,1.3440918174142733,34.285714285714285,195.30370815047536,1.3721982115149587,175,DEGRADE_180
0.51,6.0,0.0,1.3,1.6,5.0,1.0,0.5,0.005,163.03161728407508,2.190894136702185,37.5,97.2110366737761,1.6600132002028556,32,336.80928094871456,1.3428697963121219,34.285714285714285,244.97998505450778,1.369254823208805,175,DEGRADE_180
0.51,6.0,0.0,1.3,1.6,5.0,1.1,0.4,0.004,106.4550314304667,1.9117334841538125,36.666666666666664,92.62702583510509,1.1370117813840863,30,206.64601124214963,1.2432554637223143,31.547619047619047,205.53861776503072,1.0005199680247743,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.3,1.6,5.0,1.1,0.4,0.005,133.0408827799704,1.9114443102257823,36.666666666666664,115.82087927089196,1.1388450729896187,30,257.7758818159303,1.2420328828031886,31.547619047619047,257.52823115681167,0.9970898754943902,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.3,1.6,5.0,1.1,0.5,0.004,106.42647984263176,1.9114374840425388,36.666666666666664,91.91921346823437,1.145365698548611,30,208.47246061134535,1.245312950932208,31.547619047619047,205.63722408975627,1.0088814420038468,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.3,1.6,5.0,1.1,0.5,0.005,133.00625689185296,1.9111428512632704,36.666666666666664,114.93835345140724,1.147215334118052,30,260.09200375846876,1.2440923208928532,31.547619047619047,257.68261762626935,1.005448321750925,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.3,1.6,5.0,1.2,0.4,0.004,143.12416367378643,2.477064054108204,40.74074074074074,79.08249198198246,1.7872091655937423,27,137.07980629211477,1.1508100649575557,29.29936305732484,252.18171540836738,0.5414285390673376,157,DEGRADE_180
0.51,6.0,0.0,1.3,1.6,5.0,1.2,0.4,0.005,179.01191317846866,2.476810516194724,40.74074074074074,98.96197811668571,1.7908000276816038,27,170.37192352619567,1.1495966444742767,29.29936305732484,316.36233331078074,0.5368372539640897,157,DEGRADE_180
0.51,6.0,0.0,1.3,1.6,5.0,1.2,0.5,0.004,145.43182555434115,2.5004456244435813,40.74074074074074,75.88563748504384,1.891534365994315,27,139.38887425535518,1.1532832928383114,29.29936305732484,248.0416445252722,0.5597010673498436,157,DEGRADE_180
0.51,6.0,0.0,1.3,1.6,5.0,1.2,0.5,0.005,181.90601661577864,2.500144523238922,40.74074074074074,94.90961590988445,1.8966400281145468,27,173.29186487279583,1.1520771749675451,29.29936305732484,311.1256299396209,0.5551990873236466,157,DEGRADE_180
0.51,6.0,0.0,1.3,1.6,6.0,1.0,0.4,0.004,131.6484019058122,2.202533248762637,37.5,77.74059296247106,1.6719254574137865,32,261.79722050563885,1.334678107921766,34.285714285714285,195.1828376602425,1.3344552644254744,175,DEGRADE_180
0.51,6.0,0.0,1.3,1.6,6.0,1.0,0.4,0.005,164.61999994597136,2.2025427662438095,37.5,97.20611489633848,1.6762703638132523,32,327.28285123803533,1.3334916225902005,34.285714285714285,244.79056344787932,1.3315517351317545,175,DEGRADE_180
0.51,6.0,0.0,1.3,1.6,6.0,1.0,0.5,0.004,130.37933316719943,2.19090454075892,37.5,77.74374550358698,1.6557420825411502,32,269.3675972378367,1.3440918174142733,34.285714285714285,195.30370815047536,1.3721982115149587,175,DEGRADE_180
0.51,6.0,0.0,1.3,1.6,6.0,1.0,0.5,0.005,163.03161728407508,2.190894136702185,37.5,97.2110366737761,1.6600132002028556,32,336.80928094871456,1.3428697963121219,34.285714285714285,244.97998505450778,1.369254823208805,175,DEGRADE_180
0.51,6.0,0.0,1.3,1.6,6.0,1.1,0.4,0.004,106.4550314304667,1.9117334841538125,36.666666666666664,92.62702583510509,1.1370117813840863,30,206.64601124214963,1.2432554637223143,31.547619047619047,205.53861776503072,1.0005199680247743,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.3,1.6,6.0,1.1,0.4,0.005,133.0408827799704,1.9114443102257823,36.666666666666664,115.82087927089196,1.1388450729896187,30,257.7758818159303,1.2420328828031886,31.547619047619047,257.52823115681167,0.9970898754943902,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.3,1.6,6.0,1.1,0.5,0.004,106.42647984263176,1.9114374840425388,36.666666666666664,91.91921346823437,1.145365698548611,30,208.47246061134535,1.245312950932208,31.547619047619047,205.63722408975627,1.0088814420038468,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.3,1.6,6.0,1.1,0.5,0.005,133.00625689185296,1.9111428512632704,36.666666666666664,114.93835345140724,1.147215334118052,30,260.09200375846876,1.2440923208928532,31.547619047619047,257.68261762626935,1.005448321750925,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.3,1.6,6.0,1.2,0.4,0.004,143.12416367378643,2.477064054108204,40.74074074074074,79.08249198198246,1.7872091655937423,27,137.07980629211477,1.1508100649575557,29.29936305732484,252.18171540836738,0.5414285390673376,157,DEGRADE_180
0.51,6.0,0.0,1.3,1.6,6.0,1.2,0.4,0.005,179.01191317846866,2.476810516194724,40.74074074074074,98.96197811668571,1.7908000276816038,27,170.37192352619567,1.1495966444742767,29.29936305732484,316.36233331078074,0.5368372539640897,157,DEGRADE_180
0.51,6.0,0.0,1.3,1.6,6.0,1.2,0.5,0.004,145.43182555434115,2.5004456244435813,40.74074074074074,75.88563748504384,1.891534365994315,27,139.38887425535518,1.1532832928383114,29.29936305732484,248.0416445252722,0.5597010673498436,157,DEGRADE_180
0.51,6.0,0.0,1.3,1.6,6.0,1.2,0.5,0.005,181.90601661577864,2.500144523238922,40.74074074074074,94.90961590988445,1.8966400281145468,27,173.29186487279583,1.1520771749675451,29.29936305732484,311.1256299396209,0.5551990873236466,157,DEGRADE_180
0.51,6.0,0.0,1.3,1.7,5.0,1.0,0.4,0.004,136.61135437750391,2.2477546638289927,37.5,77.75011552446631,1.7347448123433051,32,259.5991711957233,1.3322926842471825,33.52601156069364,194.83061330012606,1.3256312014805713,173,DEGRADE_180
0.51,6.0,0.0,1.3,1.7,5.0,1.0,0.4,0.005,170.83642030351987,2.2478132205486245,37.5,97.22098161150097,1.739306790673696,32,324.5043278192762,1.331189042468476,33.52601156069364,244.23876912470223,1.323217894860123,173,DEGRADE_180
0.51,6.0,0.0,1.3,1.7,5.0,1.0,0.5,0.004,136.58272526048734,2.247426887515318,37.5,77.75564870607923,1.7342594150956994,32,266.62163665242366,1.3411286396956823,33.52601156069364,194.8633314692288,1.3612636661105266,173,DEGRADE_180
0.51,6.0,0.0,1.3,1.7,5.0,1.0,0.5,0.005,170.80167639601305,2.2474766798762706,37.5,97.22962006773014,1.7388001325694213,32,333.33861866933916,1.3400147235128732,33.52601156069364,244.29005361928466,1.358956931807414,173,DEGRADE_180
0.51,6.0,0.0,1.3,1.7,5.0,1.1,0.4,0.004,111.40655257540317,1.954052906254534,36.666666666666664,91.4088863237921,1.2055826772443186,30,217.4567114921402,1.25599260086363,31.137724550898206,205.40392510277343,1.0535493033083712,167,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.3,1.7,5.0,1.1,0.4,0.005,139.2394117352011,1.9537999006930342,36.666666666666664,114.3020592830162,1.20760559352569,30,271.33159911842125,1.2547748152681863,31.137724550898206,257.31730059842084,1.0503810565140288,167,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.3,1.7,5.0,1.1,0.5,0.004,112.61615184784961,1.9643349066690081,36.666666666666664,90.39653907908905,1.2321708566053948,30,221.9923585549779,1.2612362903073233,31.137724550898206,205.4688353036472,1.0751857936743854,167,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.3,1.7,5.0,1.1,0.5,0.005,140.75484140011244,1.9640850259782852,36.666666666666664,113.03982846656436,1.2342603745794016,30,277.0468995632241,1.260022139108952,31.137724550898206,257.4189094110661,1.072084470113317,167,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.3,1.7,5.0,1.2,0.4,0.004,149.33814344136536,2.540872128753485,40.74074074074074,78.96800209088724,1.8674737337020852,27,147.81029831162598,1.1626257654839245,28.846153846153843,247.2094837367713,0.595506247732179,156,DEGRADE_180
0.51,6.0,0.0,1.3,1.7,5.0,1.2,0.4,0.005,186.79854595005838,2.5406475497201417,40.74074074074074,98.7609028105071,1.8724624646278183,27,183.8019219253979,1.1614020662016986,28.846153846153843,310.10967832844835,0.5907946127325309,156,DEGRADE_180
0.51,6.0,0.0,1.3,1.7,5.0,1.2,0.5,0.004,153.20118846787742,2.58019183319419,40.74074074074074,75.90652520527328,1.9920440828520596,27,152.8095844359739,1.1680552188362459,28.846153846153843,241.9879069217841,0.6288773230396282,156,DEGRADE_180
0.51,6.0,0.0,1.3,1.7,5.0,1.2,0.5,0.005,191.64226331925857,2.5799235050139115,40.74074074074074,94.94224107993432,1.9974753681185302,27,190.09127550812602,1.1668368399458409,28.846153846153843,303.5899002147471,0.6240892274304062,156,DEGRADE_180
0.51,6.0,0.0,1.3,1.7,6.0,1.0,0.4,0.004,136.61135437750391,2.2477546638289927,37.5,77.75011552446631,1.7347448123433051,32,259.5991711957233,1.3322926842471825,33.52601156069364,194.83061330012606,1.3256312014805713,173,DEGRADE_180
0.51,6.0,0.0,1.3,1.7,6.0,1.0,0.4,0.005,170.83642030351987,2.2478132205486245,37.5,97.22098161150097,1.739306790673696,32,324.5043278192762,1.331189042468476,33.52601156069364,244.23876912470223,1.323217894860123,173,DEGRADE_180
0.51,6.0,0.0,1.3,1.7,6.0,1.0,0.5,0.004,136.58272526048734,2.247426887515318,37.5,77.75564870607923,1.7342594150956994,32,266.62163665242366,1.3411286396956823,33.52601156069364,194.8633314692288,1.3612636661105266,173,DEGRADE_180
0.51,6.0,0.0,1.3,1.7,6.0,1.0,0.5,0.005,170.80167639601305,2.2474766798762706,37.5,97.22962006773014,1.7388001325694213,32,333.33861866933916,1.3400147235128732,33.52601156069364,244.29005361928466,1.358956931807414,173,DEGRADE_180
0.51,6.0,0.0,1.3,1.7,6.0,1.1,0.4,0.004,111.40655257540317,1.954052906254534,36.666666666666664,91.4088863237921,1.2055826772443186,30,217.4567114921402,1.25599260086363,31.137724550898206,205.40392510277343,1.0535493033083712,167,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.3,1.7,6.0,1.1,0.4,0.005,139.2394117352011,1.9537999006930342,36.666666666666664,114.3020592830162,1.20760559352569,30,271.33159911842125,1.2547748152681863,31.137724550898206,257.31730059842084,1.0503810565140288,167,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.3,1.7,6.0,1.1,0.5,0.004,112.61615184784961,1.9643349066690081,36.666666666666664,90.39653907908905,1.2321708566053948,30,221.9923585549779,1.2612362903073233,31.137724550898206,205.4688353036472,1.0751857936743854,167,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.3,1.7,6.0,1.1,0.5,0.005,140.75484140011244,1.9640850259782852,36.666666666666664,113.03982846656436,1.2342603745794016,30,277.0468995632241,1.260022139108952,31.137724550898206,257.4189094110661,1.072084470113317,167,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.3,1.7,6.0,1.2,0.4,0.004,149.33814344136536,2.540872128753485,40.74074074074074,78.96800209088724,1.8674737337020852,27,147.81029831162598,1.1626257654839245,28.846153846153843,247.2094837367713,0.595506247732179,156,DEGRADE_180
0.51,6.0,0.0,1.3,1.7,6.0,1.2,0.4,0.005,186.79854595005838,2.5406475497201417,40.74074074074074,98.7609028105071,1.8724624646278183,27,183.8019219253979,1.1614020662016986,28.846153846153843,310.10967832844835,0.5907946127325309,156,DEGRADE_180
0.51,6.0,0.0,1.3,1.7,6.0,1.2,0.5,0.004,153.20118846787742,2.58019183319419,40.74074074074074,75.90652520527328,1.9920440828520596,27,152.8095844359739,1.1680552188362459,28.846153846153843,241.9879069217841,0.6288773230396282,156,DEGRADE_180
0.51,6.0,0.0,1.3,1.7,6.0,1.2,0.5,0.005,191.64226331925857,2.5799235050139115,40.74074074074074,94.94224107993432,1.9974753681185302,27,190.09127550812602,1.1668368399458409,28.846153846153843,303.5899002147471,0.6240892274304062,156,DEGRADE_180
0.51,6.0,0.0,1.4,1.6,5.0,1.0,0.4,0.004,122.23224364919835,2.2025301364148646,37.5,72.18121814185906,1.6702679560793277,32,243.08866490091552,1.3350175457402327,34.285714285714285,181.06894864665628,1.3351461998755265,175,DEGRADE_180
0.51,6.0,0.0,1.4,1.6,5.0,1.0,0.4,0.005,152.84175419546568,2.202539613034146,37.5,90.25277045770235,1.6749272754004896,32,303.894274747326,1.333915092116166,34.285714285714285,227.03616308115124,1.3326582531525015,175,DEGRADE_180
0.51,6.0,0.0,1.4,1.6,5.0,1.0,0.5,0.004,121.05425787428119,2.190907130228851,37.5,72.18393704560913,1.6541096688859291,32,250.10483325083177,1.3444414685967963,34.285714285714285,181.1730800777059,1.3728967701712547,175,DEGRADE_180
0.51,6.0,0.0,1.4,1.6,5.0,1.0,0.5,0.005,151.3675055880044,2.190898092106892,37.5,90.25701548805955,1.6586944551984604,32,312.7191990749841,1.3433059195944854,34.285714285714285,227.19931800224003,1.370377448156591,175,DEGRADE_180
0.51,6.0,0.0,1.4,1.6,5.0,1.1,0.4,0.004,98.85694672384307,1.9118156649155222,36.666666666666664,86.00290930955998,1.1362487474080427,30,191.99724289028495,1.243605161384624,31.547619047619047,190.72875959701742,1.0014003287447948,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.4,1.6,5.0,1.1,0.4,0.005,123.54727738526708,1.9115478620041897,36.666666666666664,107.53567764661238,1.138310277911857,30,239.54054318048878,1.2424692764392107,31.547619047619047,238.9328343333218,0.9983649959626283,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.4,1.6,5.0,1.1,0.5,0.004,98.83020887370581,1.9115212319145953,36.666666666666664,85.34517912677074,1.1445944043801766,30,193.68621982219278,1.2456621076803234,31.547619047619047,190.8137327822551,1.0097620071971767,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.4,1.6,5.0,1.1,0.5,0.005,123.5147719883105,1.9112483479847433,36.666666666666664,106.71544703109066,1.1466765017710001,30,241.6802601242,1.244528007513342,31.547619047619047,239.06585664924205,1.0067248358325138,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.4,1.6,5.0,1.2,0.4,0.004,132.87829266474114,2.4771362223502433,40.74074074074074,73.41060615116294,1.7857439891673887,27,127.49502638344603,1.1511572011138542,29.29936305732484,233.92671400879044,0.5427012714215015,157,DEGRADE_180
0.51,6.0,0.0,1.4,1.6,5.0,1.2,0.4,0.005,166.19001316254477,2.476901235195004,40.74074074074074,91.85718688015913,1.7897377547849742,27,158.52748771132403,1.1500297314250365,29.29936305732484,293.38940755813746,0.5384958957126107,157,DEGRADE_180
0.51,6.0,0.0,1.4,1.6,5.0,1.2,0.5,0.004,135.0191000402836,2.500531419524665,40.74074074074074,70.45404696597143,1.8895934628389035,27,129.63201545527545,1.1536283555571971,29.29936305732484,230.09551033099888,0.5609456249046253,157,DEGRADE_180
0.51,6.0,0.0,1.4,1.6,5.0,1.2,0.5,0.005,168.8742354945664,2.500252205824562,40.74074074074074,88.11294771764005,1.8950583480826486,27,161.22772689137403,1.1525076457314851,29.29936305732484,288.54713259147866,0.5568272268779462,157,DEGRADE_180
0.51,6.0,0.0,1.4,1.6,6.0,1.0,0.4,0.004,122.23224364919835,2.2025301364148646,37.5,72.18121814185906,1.6702679560793277,32,243.08866490091552,1.3350175457402327,34.285714285714285,181.06894864665628,1.3351461998755265,175,DEGRADE_180
0.51,6.0,0.0,1.4,1.6,6.0,1.0,0.4,0.005,152.84175419546568,2.202539613034146,37.5,90.25277045770235,1.6749272754004896,32,303.894274747326,1.333915092116166,34.285714285714285,227.03616308115124,1.3326582531525015,175,DEGRADE_180
0.51,6.0,0.0,1.4,1.6,6.0,1.0,0.5,0.004,121.05425787428119,2.190907130228851,37.5,72.18393704560913,1.6541096688859291,32,250.10483325083177,1.3444414685967963,34.285714285714285,181.1730800777059,1.3728967701712547,175,DEGRADE_180
0.51,6.0,0.0,1.4,1.6,6.0,1.0,0.5,0.005,151.3675055880044,2.190898092106892,37.5,90.25701548805955,1.6586944551984604,32,312.7191990749841,1.3433059195944854,34.285714285714285,227.19931800224003,1.370377448156591,175,DEGRADE_180
0.51,6.0,0.0,1.4,1.6,6.0,1.1,0.4,0.004,98.85694672384307,1.9118156649155222,36.666666666666664,86.00290930955998,1.1362487474080427,30,191.99724289028495,1.243605161384624,31.547619047619047,190.72875959701742,1.0014003287447948,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.4,1.6,6.0,1.1,0.4,0.005,123.54727738526708,1.9115478620041897,36.666666666666664,107.53567764661238,1.138310277911857,30,239.54054318048878,1.2424692764392107,31.547619047619047,238.9328343333218,0.9983649959626283,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.4,1.6,6.0,1.1,0.5,0.004,98.83020887370581,1.9115212319145953,36.666666666666664,85.34517912677074,1.1445944043801766,30,193.68621982219278,1.2456621076803234,31.547619047619047,190.8137327822551,1.0097620071971767,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.4,1.6,6.0,1.1,0.5,0.005,123.5147719883105,1.9112483479847433,36.666666666666664,106.71544703109066,1.1466765017710001,30,241.6802601242,1.244528007513342,31.547619047619047,239.06585664924205,1.0067248358325138,168,"DEGRADE_90,DEGRADE_180"
0.51,6.0,0.0,1.4,1.6,6.0,1.2,0.4,0.004,132.87829266474114,2.4771362223502433,40.74074074074074,73.41060615116294,1.7857439891673887,27,127.49502638344603,1.1511572011138542,29.29936305732484,233.92671400879044,0.5427012714215015,157,DEGRADE_180
0.51,6.0,0.0,1.4,1.6,6.0,1.2,0.4,0.005,166.19001316254477,2.476901235195004,40.74074074074074,91.85718688015913,1.7897377547849742,27,158.52748771132403,1.1500297314250365,29.29936305732484,293.38940755813746,0.5384958957126107,157,DEGRADE_180
0.51,6.0,0.0,1.4,1.6,6.0,1.2,0.5,0.004,135.0191000402836,2.500531419524665,40.74074074074074,70.45404696597143,1.8895934628389035,27,129.63201545527545,1.1536283555571971,29.29936305732484,230.09551033099888,0.5609456249046253,157,DEGRADE_180
0.51,6.0,0.0,1.4,1.6,6.0,1.2,0.5,0.005,168.8742354945664,2.500252205824562,40.74074074074074,88.11294771764005,1.8950583480826486,27,161.22772689137403,1.1525076457314851,29.29936305732484,288.54713259147866,0.5568272268779462,157,DEGRADE_180
